Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,,,,,
1960.07,55.84,1.95,3.26,29.60,1960.54,3.90,453.42,15.83,26.50,17.38,,,,,,
1960.08,56.51,1.95,3.27,29.60,1960.62,3.80,458.86,15.83,26.53,17.58,,,,,,
1960.09,54.81,1.95,3.27,29.60,1960.71,3.80,445.06,15.83,26.55,17.05,,,,,,
1960.1,53.73,1.95,3.27,29.80,1960.79,3.89,433.36,15.73,26.37,16.61,,,,,,
1960.11,55.47,1.95,3.27,29.80,1960.87,3.93,447.40,15.73,26.37,17.15,,,,,,
1960.12,56.80,1.95,3.27,29.80,1960.96,3.84,458.12,15.73,26.37,17.56,,,,,,
1961.01,59.72,1.95,3.21,29.80,1961.04,3.84,481.68,15.70,25.89,18.47,,,,,,
1961.02,62.17,1.94,3.15,29.80,1961.12,3.78,501.44,15.67,25.41,19.23,,,,,,
1961.03,64.12,1.94,3.09,29.80,1961.21,3.74,517.16,15.65,24.92,19.84,,,,,,
1961.04,65.83,1.94,3.07,29.80,1961.29,3.78,530.96,15.65,24.76,20.38,,,,,,
1961.05,66.50,1.94,3.05,29.80,1961.37,3.71,536.36,15.65,24.60,20.60,,,,,,
1961.06,65.62,1.94,3.03,29.80,1961.46,3.88,529.26,15.65,24.44,20.33,,,,,,
1961.07,65.44,1.95,3.04,30.00,1961.54,3.92,524.29,15.60,24.33,20.15,,,,,,
1961.08,67.79,1.95,3.04,29.90,1961.62,4.04,544.94,15.70,24.46,20.94,,,,,,
1961.09,67.26,1.96,3.05,30.00,1961.71,3.98,538.87,15.70,24.44,20.71,,,,,,
1961.1,68.00,1.98,3.10,30.00,1961.79,3.92,544.80,15.86,24.81,20.92,,,,,,
1961.11,71.08,2.00,3.14,30.00,1961.87,3.94,569.48,16.02,25.18,21.86,,,,,,
1961.12,71.74,2.02,3.19,30.00,1961.96,4.06,574.77,16.18,25.56,22.04,,,,,,
1962.01,69.07,2.03,3.25,30.00,1962.04,4.08,553.37,16.24,26.04,21.20,,,,,,
1962.02,70.22,2.03,3.31,30.10,1962.12,4.04,560.72,16.24,26.43,21.45,,,,,,
1962.03,70.29,2.04,3.37,30.10,1962.21,3.93,561.28,16.29,26.91,21.44,,,,,,
1962.04,68.05,2.05,3.40,30.20,1962.29,3.84,541.59,16.29,27.09,20.66,,,,,,
1962.05,62.99,2.05,3.44,30.20,1962.37,3.87,501.32,16.34,27.35,19.09,,,,,,
1962.06,55.63,2.06,3.47,30.20,1962.46,3.91,442.74,16.39,27.62,16.83,,,,,,
1962.07,56.97,2.07,3.49,30.30,1962.54,4.01,451.91,16.39,27.68,17.14,,,,,,
1962.08,58.52,2.07,3.51,30.30,1962.62,3.98,464.21,16.45,27.84,17.57,,,,,,
1962.09,58.00,2.08,3.53,30.40,1962.71,3.98,458.57,16.45,27.91,17.32,,,,,,
1962.1,56.17,2.10,3.58,30.40,1962.79,3.93,444.10,16.58,28.28,16.74,,,,,,
1962.11,60.04,2.11,3.62,30.40,1962.87,3.92,474.70,16.71,28.65,17.85,,,,,,
1962.12,62.64,2.13,3.67,30.40,1962.96,3.86,495.26,16.84,29.02,18.59,,,,,,
1963.01,65.06,2.14,3.68,30.40,1963.04,3.83,514.39,16.89,29.12,19.26,,,,,,
1963.02,65.92,2.14,3.70,30.40,1963.12,3.92,521.19,16.95,29.23,19.47,,,,,,
1963.03,65.67,2.15,3.71,30.50,1963.21,3.93,517.51,16.94,29.24,19.29,,,,,,
1963.04,68.76,2.17,3.75,30.50,1963.29,3.97,541.86,17.07,29.58,20.15,,,,,,
1963.05,70.14,2.18,3.80,30.50,1963.37,3.93,552.73,17.21,29.92,20.51,,,,,,
1963.06,70.11,2.20,3.84,30.60,1963.46,3.99,550.69,17.28,30.16,20.38,,,,,,
1963.07,69.07,2.20,3.88,30.70,1963.54,4.02,540.76,17.25,30.38,19.97,,,,,,
1963.08,70.98,2.21,3.92,30.70,1963.62,4.00,555.71,17.28,30.69,20.47,,,,,,
1963.09,72.85,2.21,3.96,30.70,1963.71,4.08,570.35,17.30,31.00,20.96,,,,,,
1963.1,73.03,2.23,3.98,30.80,1963.79,4.11,569.90,17.43,31.06,20.89,,,,,,
1963.11,72.62,2.26,4.00,30.80,1963.87,4.12,566.70,17.61,31.21,20.72,,,,,,
1963.12,74.17,2.28,4.02,30.90,1963.96,4.13,576.93,17.73,31.27,21.04,,,,,,
1964.01,76.45,2.30,4.07,30.90,1964.04,4.17,594.66,17.86,31.68,21.63,,,,,,
1964.02,77.39,2.31,4.13,30.90,1964.12,4.15,601.97,17.99,32.10,21.83,,,,,,
1964.03,78.80,2.33,4.18,30.90,1964.21,4.22,612.94,18.12,32.51,22.17,,,,,,
1964.04,79.94,2.35,4.23,30.90,1964.29,4.23,621.81,18.25,32.90,22.42,,,,,,
1964.05,80.72,2.36,4.28,30.90,1964.37,4.20,627.88,18.38,33.29,22.57,,,,,,
1964.06,80.24,2.38,4.33,31.00,1964.46,4.17,622.13,18.45,33.57,22.30,,,,,,
1964.07,83.22,2.40,4.38,31.10,1964.54,4.19,643.16,18.55,33.82,22.98,,,,,,
1964.08,82.00,2.42,4.42,31.00,1964.62,4.19,635.77,18.76,34.30,22.65,,,,,,
1964.09,83.41,2.44,4.47,31.10,1964.71,4.20,644.63,18.86,34.55,22.89,,,,,,
1964.1,84.85,2.46,4.50,31.10,1964.79,4.19,655.76,19.01,34.75,23.21,,,,,,
1964.11,85.44,2.48,4.52,31.20,1964.87,4.15,658.20,19.11,34.85,23.23,,,,,,
1964.12,83.96,2.50,4.55,31.20,1964.96,4.18,646.80,19.26,35.05,22.75,,,,,,
1965.01,86.12,2.52,4.59,31.20,1965.04,4.19,663.44,19.39,35.39,23.27,,,,,,
1965.02,86.75,2.53,4.64,31.20,1965.12,4.21,668.29,19.52,35.72,23.37,,,,,,
1965.03,86.83,2.55,4.68,31.30,1965.21,4.21,666.77,19.58,35.94,23.25,,,,,,
1965.04,87.97,2.57,4.73,31.40,1965.29,4.20,673.37,19.67,36.23,23.42,,,,,,
1965.05,89.28,2.59,4.79,31.40,1965.37,4.21,683.40,19.83,36.64,23.71,,,,,,
1965.06,85.04,2.61,4.84,31.60,1965.46,4.21,646.83,19.85,36.81,22.39,,,,,,
1965.07,84.91,2.63,4.89,31.60,1965.54,4.20,645.84,19.98,37.17,22.30,,,,,,
1965.08,86.49,2.64,4.93,31.60,1965.62,4.25,657.85,20.11,37.52,22.67,,,,,,
1965.09,89.38,2.66,4.98,31.60,1965.71,4.29,679.84,20.23,37.88,23.37,,,,,,
1965.1,91.39,2.68,5.05,31.70,1965.79,4.35,692.93,20.32,38.29,23.78,,,,,,
1965.11,92.15,2.70,5.12,31.70,1965.87,4.45,698.69,20.47,38.82,23.93,,,,,,
1965.12,91.73,2.72,5.19,31.80,1965.96,4.62,693.32,20.56,39.23,23.69,,,,,,
1966.01,93.32,2.74,5.24,31.80,1966.04,4.61,705.34,20.71,39.61,24.06,,,,,,
1966.02,92.69,2.76,5.29,32.00,1966.12,4.83,696.20,20.73,39.73,23.70,,,,,,
1966.03,88.88,2.78,5.34,32.10,1966.21,4.87,665.50,20.82,39.98,22.61,,,,,,
1966.04,91.60,2.80,5.38,32.30,1966.29,4.75,681.62,20.81,40.03,23.11,,,,,,
1966.05,86.78,2.81,5.42,32.30,1966.37,4.78,645.76,20.93,40.33,21.85,,,,,,
1966.06,86.06,2.83,5.46,32.40,1966.46,4.81,638.42,20.99,40.50,21.56,,,,,,
1966.07,85.84,2.85,5.48,32.50,1966.54,5.02,634.83,21.08,40.50,21.38,,,,,,
1966.08,80.65,2.87,5.49,32.70,1966.62,5.22,592.80,21.10,40.38,19.91,,,,,,
1966.09,77.81,2.89,5.51,32.70,1966.71,5.18,571.92,21.24,40.50,19.16,,,,,,
1966.1,77.13,2.88,5.52,32.90,1966.79,5.01,563.48,21.06,40.35,18.83,,,,,,
1966.11,80.99,2.88,5.54,32.90,1966.87,5.16,591.68,21.02,40.45,19.71,,,,,,
1966.12,81.33,2.87,5.55,32.90,1966.96,4.84,594.16,20.97,40.55,19.74,,,,,,
1967.01,84.45,2.88,5.52,32.90,1967.04,4.58,616.96,21.04,40.30,20.43,,,,,,
1967.02,87.36,2.89,5.48,32.90,1967.12,4.63,638.22,21.11,40.06,21.07,,,,,,
1967.03,89.42,2.90,5.45,33.00,1967.21,4.54,651.29,21.12,39.69,21.44,,,,,,
1967.04,90.96,2.90,5.41,33.10,1967.29,4.59,660.50,21.06,39.28,21.69,,,,,,
1967.05,92.59,2.90,5.37,33.20,1967.37,4.85,670.31,20.99,38.88,21.95,,,,,,
1967.06,91.43,2.90,5.33,33.30,1967.46,5.02,659.93,20.93,38.47,21.55,,,,,,
1967.07,93.01,2.91,5.32,33.40,1967.54,5.16,669.32,20.92,38.28,21.80,,,,,,
1967.08,94.49,2.91,5.31,33.50,1967.62,5.28,677.94,20.90,38.10,22.03,,,,,,
1967.09,95.81,2.92,5.30,33.60,1967.71,5.30,685.37,20.89,37.91,22.22,,,,,,
1967.1,95.66,2.92,5.31,33.70,1967.79,5.48,682.26,20.83,37.87,22.07,,,,,,
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,658.91,20.76,37.83,21.26,,,,,,
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,675.68,20.70,37.79,21.75,,,,,,
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,669.89,20.65,37.83,21.51,,,,,,
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,637.78,20.66,37.97,20.42,,,,,,
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,624.29,20.67,38.12,19.93,,,,,,
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,668.45,20.70,38.31,21.28,,,,,,
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,681.84,20.74,38.50,21.63,,,,,,
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,696.13,20.71,38.58,22.00,,,,,,
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,690.76,20.68,38.57,21.75,,,,,,
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,673.75,20.72,38.66,21.14,,,,,,
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,693.67,20.75,38.76,21.68,,,,,,
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,706.76,20.72,38.77,22.00,,,,,,
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,715.63,20.75,38.88,22.20,,,,,,
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,721.06,20.79,39.00,22.28,,,,,,
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,688.65,20.79,39.02,21.19,,,,,,
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,681.45,20.75,38.94,20.90,,,,,,
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,661.14,20.64,38.75,20.20,,,,,,
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,670.74,20.59,38.58,20.43,,,,,,
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,690.69,20.60,38.52,20.97,,,,,,
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,651.06,20.55,38.35,19.71,,,,,,
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,618.58,20.49,38.25,18.68,,,,,,
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,611.80,20.42,38.15,18.43,,,,,,
1969.09,94.51,3.15,5.89,37.10,1969.71,7.16,612.29,20.41,38.16,18.40,,,,,,
1969.1,95.52,3.15,5.85,37.30,1969.79,7.10,615.51,20.32,37.72,18.45,,,,,,
1969.11,96.21,3.16,5.82,37.50,1969.87,7.14,616.65,20.23,37.28,18.44,,,,,,
1969.12,91.11,3.16,5.78,37.70,1969.96,7.65,580.87,20.15,36.85,17.33,,,,,,
1970.01,90.31,3.16,5.73,37.80,1970.04,7.79,574.24,20.11,36.43,17.09,,,,,,
1970.02,87.16,3.17,5.68,38.00,1970.12,7.24,551.30,20.03,35.93,16.37,,,,,,
1970.03,88.65,3.17,5.63,38.20,1970.21,7.07,557.78,19.95,35.42,16.53,,,,,,
1970.04,85.95,3.17,5.59,38.50,1970.29,7.39,536.58,19.81,34.92,15.87,,,,,,
1970.05,76.06,3.18,5.56,38.60,1970.37,7.91,473.61,19.78,34.60,13.98,,,,,,
1970.06,75.59,3.18,5.52,38.80,1970.46,7.84,468.26,19.70,34.19,13.80,,,,,,
1970.07,75.72,3.18,5.47,39.00,1970.54,7.46,466.66,19.62,33.69,13.73,,,,,,
1970.08,77.92,3.19,5.41,39.00,1970.62,7.53,480.21,19.64,33.36,14.10,,,,,,
1970.09,82.58,3.19,5.36,39.20,1970.71,7.39,506.34,19.56,32.86,14.84,,,,,,
1970.1,84.37,3.17,5.28,39.40,1970.79,7.33,514.69,19.36,32.23,15.06,,,,,,
1970.11,84.28,3.16,5.21,39.60,1970.87,6.84,511.54,19.16,31.60,14.95,,,,,,
1970.12,90.05,3.14,5.13,39.80,1970.96,6.39,543.82,18.96,30.98,15.87,,,,,,
1971.01,93.49,3.13,5.16,39.80,1971.04,6.24,564.59,18.90,31.16,16.46,,,,,,
1971.02,97.11,3.12,5.19,39.90,1971.12,6.11,584.98,18.79,31.26,17.03,,,,,,
1971.03,99.60,3.11,5.22,40.00,1971.21,5.70,598.48,18.69,31.37,17.40,,,,,,
1971.04,103.00,3.11,5.25,40.10,1971.29,5.83,617.37,18.62,31.49,17.92,,,,,,
1971.05,101.60,3.10,5.29,40.30,1971.37,6.39,605.95,18.51,31.53,17.56,,,,,,
1971.06,99.72,3.10,5.32,40.60,1971.46,6.52,590.35,18.35,31.49,17.08,,,,,,
1971.07,99.00,3.10,5.36,40.70,1971.54,6.73,584.64,18.29,31.63,16.89,,,,,,
1971.08,97.24,3.09,5.39,40.80,1971.62,6.58,572.84,18.22,31.77,16.52,,,,,,
1971.09,99.40,3.09,5.43,40.80,1971.71,6.14,585.57,18.20,31.99,16.86,,,,,,
1971.1,97.29,3.08,5.52,40.90,1971.79,5.93,571.74,18.12,32.44,16.43,,,,,,
1971.11,92.78,3.08,5.61,40.90,1971.87,5.81,545.23,18.08,32.97,15.64,,,,,,
1971.12,99.17,3.07,5.70,41.10,1971.96,5.93,579.95,17.95,33.33,16.60,,,,,,
1972.01,103.30,3.07,5.74,41.10,1972.04,5.95,604.10,17.95,33.55,17.26,,,,,,
1972.02,105.20,3.07,5.77,41.30,1972.12,6.08,612.23,17.87,33.60,17.46,,,,,,
1972.03,107.70,3.07,5.81,41.40,1972.21,6.07,625.27,17.82,33.73,17.81,,,,,,
1972.04,108.80,3.07,5.86,41.50,1972.29,6.19,630.13,17.78,33.96,17.92,,,,,,
1972.05,107.70,3.07,5.92,41.60,1972.37,6.13,622.26,17.74,34.18,17.66,,,,,,
1972.06,108.00,3.07,5.97,41.70,1972.46,6.11,622.50,17.70,34.41,17.64,,,,,,
1972.07,107.20,3.07,6.03,41.90,1972.54,6.11,614.94,17.63,34.57,17.40,,,,,,
1972.08,111.00,3.08,6.08,42.00,1972.62,6.21,635.22,17.61,34.81,17.94,,,,,,
1972.09,109.40,3.08,6.14,42.10,1972.71,6.55,624.58,17.58,35.05,17.61,,,,,,
1972.1,109.60,3.10,6.23,42.30,1972.79,6.48,622.76,17.63,35.42,17.53,,,,,,
1972.11,115.10,3.13,6.33,42.40,1972.87,6.28,652.47,17.72,35.86,18.34,,,,,,
1972.12,117.50,3.15,6.42,42.50,1972.96,6.36,664.51,17.81,36.31,18.65,,,,,,
1973.01,118.40,3.16,6.55,42.60,1973.04,6.46,668.03,17.81,36.94,18.71,,,,,,
1973.02,114.20,3.16,6.67,42.90,1973.12,6.64,639.82,17.72,37.39,17.89,,,,,,
1973.03,112.40,3.17,6.80,43.30,1973.21,6.71,623.92,17.60,37.75,17.41,,,,,,
1973.04,110.30,3.19,6.94,43.60,1973.29,6.67,608.05,17.57,38.28,16.94,,,,,,
1973.05,107.20,3.20,7.09,43.90,1973.37,6.85,586.92,17.54,38.80,16.31,,,,,,
1973.06,104.80,3.22,7.23,44.20,1973.46,6.90,569.89,17.51,39.32,15.81,,,,,,
1973.07,105.80,3.24,7.38,44.30,1973.54,7.13,574.03,17.56,40.06,15.89,,,,,,
1973.08,103.80,3.25,7.54,45.10,1973.62,7.40,553.19,17.34,40.17,15.28,,,,,,
1973.09,105.60,3.27,7.69,45.20,1973.71,7.09,561.53,17.39,40.89,15.48,,,,,,
1973.1,109.80,3.31,7.85,45.60,1973.79,6.79,578.75,17.43,41.36,15.91,,,,,,
1973.11,102.00,3.34,8.00,45.90,1973.87,6.73,534.12,17.51,41.91,14.65,,,,,,
1973.12,94.78,3.38,8.16,46.20,1973.96,6.74,493.09,17.58,42.45,13.49,,,,,,
1974.01,96.11,3.40,8.23,46.60,1974.04,6.99,495.72,17.54,42.43,13.53,,,,,,
1974.02,93.45,3.42,8.29,47.20,1974.12,6.96,475.87,17.42,42.23,12.96,,,,,,
1974.03,97.44,3.44,8.36,47.80,1974.21,7.21,489.96,17.30,42.04,13.31,,,,,,
1974.04,92.46,3.46,8.49,48.00,1974.29,7.51,462.98,17.33,42.50,12.55,,,,,,
1974.05,89.67,3.48,8.61,48.60,1974.37,7.58,443.47,17.21,42.60,12.00,,,,,,
1974.06,89.79,3.50,8.74,49.00,1974.46,7.54,440.44,17.17,42.87,11.89,,,,,,
1974.07,79.31,3.53,8.86,49.40,1974.54,7.81,385.88,17.18,43.12,10.39,,,,,,
1974.08,76.03,3.56,8.99,50.00,1974.62,8.04,365.48,17.11,43.20,9.82,,,,,,
1974.09,68.12,3.59,9.11,50.60,1974.71,8.04,323.58,17.05,43.27,8.68,,,,,,
1974.1,69.44,3.59,9.04,51.10,1974.79,7.90,326.62,16.90,42.50,8.74,,,,,,
1974.11,71.74,3.60,8.96,51.50,1974.87,7.68,334.82,16.79,41.83,8.95,,,,,,
1974.12,67.07,3.60,8.89,51.90,1974.96,7.43,310.61,16.67,41.17,8.29,,,,,,
1975.01,72.56,3.62,8.74,52.10,1975.04,7.50,334.74,16.72,40.34,8.92,,,,,,
1975.02,80.10,3.65,8.60,52.50,1975.12,7.39,366.71,16.70,39.36,9.76,,,,,,
1975.03,83.78,3.67,8.45,52.70,1975.21,7.73,382.10,16.74,38.54,10.16,,,,,,
1975.04,84.72,3.68,8.29,52.90,1975.29,8.23,384.93,16.74,37.65,10.23,,,,,,
1975.05,90.10,3.70,8.12,53.20,1975.37,8.06,407.07,16.70,36.70,10.82,,,,,,
1975.06,92.40,3.71,7.96,53.60,1975.46,7.86,414.34,16.64,35.69,11.01,,,,,,
1975.07,92.49,3.71,7.89,54.20,1975.54,8.06,410.15,16.45,35.00,10.90,,,,,,
1975.08,85.71,3.71,7.83,54.30,1975.62,8.40,379.39,16.42,34.64,10.09,,,,,,
1975.09,84.67,3.71,7.76,54.60,1975.71,8.43,372.72,16.33,34.16,9.92,,,,,,
1975.1,88.57,3.70,7.83,54.90,1975.79,8.14,387.76,16.20,34.27,10.33,,,,,,
1975.11,90.07,3.69,7.89,55.30,1975.87,8.05,391.48,16.04,34.31,10.44,,,,,,
1975.12,88.70,3.68,7.96,55.50,1975.96,8.00,384.13,15.94,34.47,10.25,,,,,,
1976.01,96.86,3.68,8.19,55.60,1976.04,7.74,418.72,15.92,35.42,11.19,,,,,,
